kubectl logs -n kafka test-producer-2-rzxxd 
552529 records sent, 110219.2 records/sec (10.51 MB/sec), 575.0 ms avg latency, 1579.0 max latency.
producer-node-metrics:request-rate:{client-id=producer-1, node-id=node-1}            : 516.684
producer-node-metrics:request-rate:{client-id=producer-1, node-id=node-2}            : 664.200
producer-node-metrics:request-size-avg:{client-id=producer-1, node-id=node--1}       : 0.000
producer-node-metrics:request-size-avg:{client-id=producer-1, node-id=node-0}        : 13513.982
producer-node-metrics:request-size-avg:{client-id=producer-1, node-id=node-1}        : 13489.133
producer-node-metrics:request-size-avg:{client-id=producer-1, node-id=node-2}        : 10525.672
producer-node-metrics:request-size-max:{client-id=producer-1, node-id=node--1}       : -Infinity
producer-node-metrics:request-size-max:{client-id=producer-1, node-id=node-0}        : 16462.000
producer-node-metrics:request-size-max:{client-id=producer-1, node-id=node-1}        : 16462.000
producer-node-metrics:request-size-max:{client-id=producer-1, node-id=node-2}        : 16462.000
producer-node-metrics:request-total:{client-id=producer-1, node-id=node--1}          : 2.000
producer-node-metrics:request-total:{client-id=producer-1, node-id=node-0}           : 171011.000
producer-node-metrics:request-total:{client-id=producer-1, node-id=node-1}           : 163721.000
producer-node-metrics:request-total:{client-id=producer-1, node-id=node-2}           : 180544.000
producer-node-metrics:response-rate:{client-id=producer-1, node-id=node--1}          : 0.000
producer-node-metrics:response-rate:{client-id=producer-1, node-id=node-0}           : 515.869
producer-node-metrics:response-rate:{client-id=producer-1, node-id=node-1}           : 518.587
producer-node-metrics:response-rate:{client-id=producer-1, node-id=node-2}           : 664.326
producer-node-metrics:response-total:{client-id=producer-1, node-id=node--1}         : 2.000
producer-node-metrics:response-total:{client-id=producer-1, node-id=node-0}          : 171011.000
producer-node-metrics:response-total:{client-id=producer-1, node-id=node-1}          : 163721.000
producer-node-metrics:response-total:{client-id=producer-1, node-id=node-2}          : 180544.000
producer-topic-metrics:byte-rate:{client-id=producer-1, topic=test-rep-two}          : 20818860.642
producer-topic-metrics:byte-total:{client-id=producer-1, topic=test-rep-two}         : 6609215343.000
producer-topic-metrics:compression-rate:{client-id=producer-1, topic=test-rep-two}   : 1.000
producer-topic-metrics:record-error-rate:{client-id=producer-1, topic=test-rep-two}  : 0.000
producer-topic-metrics:record-error-total:{client-id=producer-1, topic=test-rep-two} : 0.000
producer-topic-metrics:record-retry-rate:{client-id=producer-1, topic=test-rep-two}  : 0.000
producer-topic-metrics:record-retry-total:{client-id=producer-1, topic=test-rep-two} : 0.000
producer-topic-metrics:record-send-rate:{client-id=producer-1, topic=test-rep-two}   : 188921.064
producer-topic-metrics:record-send-total:{client-id=producer-1, topic=test-rep-two}  : 60000000.000
